userid;bookid;score
269079;0345378482;0
267561;0804114897;0
243899;0394577124;6
240568;0316096199;0
272482;0140298517;9
256167;0671695169;0
250383;0312262485;0
245782;0767916069;2
247447;0380808072;0
254206;0553580272;10
244627;0439128641;8
275276;1576737233;0
252846;0786864672;0
275970;0195108825;8
244688;037348352X;0
257204;0786003766;0
274808;0590629786;0
261105;3760819567;8
241992;3596122279;1
250936;0451190572;0
272120;0373790295;0
274308;0679430083;0
247447;0425192768;7
271705;0345387651;0
262391;0385722192;9
275383;0060924926;10
266753;055356921X;0
265313;0449213358;0
259264;0136477275;0
262399;0345328949;0
242273;0806519967;10
254377;0142000892;8
246655;0553209507;0
251851;0440234743;0
251394;0865470987;0
241802;0590407481;0
252071;0373835876;0
273718;0486284670;0
265403;067988470X;0
245645;0590453165;0
274308;0671522922;0
266946;0553574027;7
274301;0871319853;10
242878;0553290266;0
261829;0743467434;0
258352;0825436648;0
269321;0505524473;0
245978;1878424319;8
242409;1897580959;5
252695;0373036426;0
247055;0425157628;8
259260;0515106534;0
271176;0679732187;0
256469;0345384369;0
274856;1563896877;0
250936;0373832826;0
240267;0671014196;0
270596;0763616052;10
257700;037370786X;8
249305;0380813424;0
254465;0446692735;0
273347;0801010276;0
247447;0671001795;8
256167;0451130987;0
250080;0446519480;0
274220;3471772510;0
271284;0440100577;0
242824;0373092636;0
255218;031218008X;0
265313;0446529540;0
274061;0373761414;0
269566;039308695X;0
268622;0385511612;0
245765;0553147145;0
270713;0671701304;0
250405;0425157474;0
242409;0735201390;5
265313;0451452429;7
269566;0140329692;0
270256;0671632698;0
252695;0451179900;0
265780;0440241073;8
240756;0451207645;0
275970;0140256334;0
264665;0446604658;0
243328;0375507493;0
252820;0553210793;8
243759;0553572377;10
258185;0440237122;3
245978;038542471X;8
265751;0446360007;7
270901;0671021001;0
240219;0425179184;7
252695;0553582658;0
260944;0684835959;9
251394;0312093233;0
248948;1931696837;10
246776;0446403016;0
256072;0771033400;0
242640;014056182X;0
259378;0451529227;0
251325;0743406184;0
265889;0061087114;0
266312;0060975016;0
274808;0141309296;0
249894;0440501636;0
249894;0697070786;7
269719;0380716968;0
262051;0525947914;0
240548;0446516538;0
265115;0385729340;0
262998;0422774405;7
241214;0684814994;0
257699;0553801953;0
243360;0553344234;0
247752;0525946446;0
275950;0451203895;0
271558;0375727345;0
242458;0971880107;0
249096;0679724222;4
251152;0553211404;8
253797;1576752828;0
253821;0785272836;0
258185;0446305669;0
262998;0345350685;0
253657;0066212677;10
274612;0802132952;7
274308;0380786699;0
244568;0515090174;7
262118;043935806X;10
242824;037324438X;0
247752;0553580388;0
258689;0316284610;0
251495;0960942025;9
254716;0060926317;8
258614;0345427637;0
245839;3746613582;0
263877;052594396X;0
258152;0140430229;0
252328;0853428336;8
255489;1891210807;0
275175;0446679232;0
245827;0446605239;0
256247;0874776945;0
254465;0440504708;0
258534;0140444696;0
256820;1551668335;8
240403;0763617229;9
266056;0316089699;0
265972;0440214041;0
251613;0743216458;0
242006;0671684124;10
252865;1855382962;5
244790;0452281903;0
273718;030431143X;9
245111;0066620732;8
259810;0441172717;9
268657;044809553X;0
249053;0142001740;9
275851;8807810212;0
268032;0553287303;8
254465;0312966598;0
264996;0060525096;0
270713;0671024175;5
259404;1592980074;10
245295;0316111740;8
254206;0425143325;9
270625;8420441902;4
252695;0449219372;8
257204;0879978570;0
264837;0609610597;7
260771;0765305526;0
258534;0140133968;0
257028;0385264666;0
271245;0373120001;0
247240;0385420161;9
259625;0439164575;0
275854;059046633X;8
273752;1582342695;7
260765;0330480987;0
258913;3453861469;0
253471;1588454770;9
243397;0449907481;8
258913;3518396315;0
255883;0399147365;7
263645;1555611265;6
254971;0373484224;0
245963;0553572423;0
259234;0452272408;0
266253;0739426451;9
269566;0425147363;0
247720;015601422X;9
258094;0553271636;5
241749;0373484887;0
246617;0064404773;0
274005;0863161723;6
265115;0380508311;0
249628;0671027662;0
270737;0871139030;7
241268;8433925466;0
262941;0515126489;0
269321;0061087122;0
274308;037311849X;0
245827;0515128554;0
254376;0517542099;5
275228;0446519081;4
245649;0921556667;0
243634;0061000957;0
268932;0380709198;0
266522;0671751034;0
275239;0935480625;0
246513;0060928336;0
271144;0020518102;0
274380;0486264785;0
269566;0446611085;0
259543;0440234743;6
276050;0345301110;8
262316;2253053406;0
254676;0385497237;0
247429;082564027X;10
258493;8423998657;7
264172;0152164502;10
265115;1575666243;10
246823;0373227043;0
261829;0446611212;8
264862;0812507525;8
256892;0812511816;8
271681;270242757X;0
274308;082176148X;0
242083;0385503822;0
273110;0553582135;0
245963;0373220472;0
254377;0425177440;6
255546;0449212084;7
265889;0505521784;0
259388;0373971087;2
242824;0373196326;0
252695;0553571818;8
263163;0679004734;0
252071;044021873X;0
269566;0425149625;0
261105;3630866999;0
272838;0471521175;7
249924;0553260618;0
252695;0446345032;0
249894;0027345459;7
273112;0849916453;8
246655;0373076800;0
248850;0451206673;0
244285;1841194905;0
251422;0849928494;0
259901;0670032573;0
256844;0671027662;0
246088;0060930535;8
252071;0060928336;0
273881;038519093X;10
265115;1577480139;5
251884;0380788497;8
251843;1573221252;0
247878;0451410556;0
245541;067945960X;0
253556;0840775970;10
252657;0306802813;8
263393;038572179X;0
253602;0689829833;0
259629;0446525774;8
275262;1400031311;9
250709;0425166163;5
275970;0679772669;0
264321;0446603392;0
248922;0060928336;0
271645;067942850X;10
264903;3596802660;0
245963;0517556278;0
273420;0440219078;10
244593;0345467566;0
242646;1551666839;10
244955;0553801341;0
262248;0449214958;7
241791;0345435273;5
267538;045120848X;0
276050;067102423X;8
262998;1863510087;8
242824;0821766929;0
243651;0446606774;0
261105;3499234505;0
265685;0380818876;0
275970;0393049396;0
276538;3805202881;7
274506;2264031158;0
270713;0671038850;0
242962;039913817X;0
254899;0893811556;0
269031;0812520165;0
258550;0679723110;10
253099;0099244926;7
257204;0671792377;0
266226;0425189163;0
274308;0425116123;0
265313;0060977493;0
261489;0679729437;8
262399;0812505700;0
242824;0821762281;0
241749;0743453069;0
242431;068484477X;0
255218;0380974355;0
274308;0312253397;0
240318;1853267449;0
267510;0571178405;0
259035;0345441346;0
251422;0373108850;0
259118;0316084603;7
246776;0006170056;0
250794;0679456023;0
242544;0140094547;5
254754;0451135318;9
269719;0312263120;0
251327;0446307017;0
254822;0679720227;9
262399;0399501487;0
254424;0316109967;5
258534;0156997010;0
268593;0312986343;5
242734;0373244770;0
270046;0060977493;10
268032;034527444X;0
275970;0452282675;0
241305;1569470545;6
251613;0913592773;0
276094;0375407545;0
246798;0141304561;0
266374;0385475713;0
246655;0671639706;0
255489;0553239813;0
257204;0399142789;0
270906;067976402X;8
252827;0094785201;0
268932;0771014872;0
269916;0198312512;0
263238;0449223612;8
251843;0312964951;0
259813;0440407044;0
252848;0553218689;0
265115;0394826264;0
272482;1853045616;10
259380;155166805X;0
258534;0446404284;0
241239;0156012197;0
255489;0385424728;0
265115;0451172310;0
270765;0399146180;0
251613;0394876857;0
260515;0452282152;0
256789;0385337639;0
265087;1573920533;5
257204;0886776236;8
255614;067944761X;5
274301;0451203771;10
252222;0446609188;0
249736;0446615145;0
276018;3442446759;0
268110;0375713549;0
266226;042515761X;0
274308;0440164176;0
251164;0316693235;8
247429;0878510370;0
261685;0590477560;0
270906;0312966016;7
252865;0553227971;0
270263;0679879242;10
266697;0425175111;0
257204;0451115449;0
271284;0345422511;0
240815;0316779989;7
247429;069600805X;9
255532;0380002930;8
257012;0446386391;0
264152;0399144463;0
257204;1556155794;0
248464;0446671223;3
255390;0689844085;0
242446;0061099155;8
263407;8483109182;4
249791;0821729624;0
245362;0425162443;0
244994;1842322907;0
242118;0451403053;0
266226;038072121X;0
250510;0893900648;0
251394;0786869011;10
245978;0345313860;0
265115;0758200447;7
262399;0312973136;0
270201;3518367064;9
246952;0425128164;7
268932;0836212185;0
276623;3442449715;5
249723;0515131334;0
274325;0140313486;9
248079;1550224395;0
248221;0140467513;8
259380;0380803534;0
268584;0373243081;8
252154;0500276307;6
247490;0425180638;5
257699;0060973897;0
267372;8475960715;0
254241;0345366298;0
274111;0824815629;9
257262;0312062346;10
248718;0226088006;8
274004;2070419878;0
254465;0843944587;0
251613;0525482040;0
244349;0671793543;0
242824;0373707622;0
264637;0671737619;0
270713;0671549170;0
254465;0505525119;0
263163;0060196610;6
242106;0671738283;0
250405;1884334660;0
250494;0960531815;8
272233;0553292153;6
255489;0553290789;0
270906;0345409671;0
245827;0590432788;0
253080;0452272114;0
245650;0786880112;7
262399;0967507340;7
244688;0451409310;0
261603;0345282132;8
273979;0380792745;0
250962;0061009431;0
275220;0385324057;6
247447;0446310786;8
248531;0679735909;0
267444;0684195569;8
256167;0590937766;0
270352;0671020293;4
242006;0373027664;8
274512;0590514776;4
244349;0449144380;0
268392;0553213695;0
253228;0575055766;0
240829;0312995423;0
270713;1573229326;0
245188;0671011367;0
251843;0449217191;10
275970;0425170268;0
271245;0821775863;0
241548;0345348656;0
265115;0064470482;0
249736;1890208442;9
265591;8476518781;0
268300;0739411543;7
250533;0425103285;0
274052;039915079X;10
240258;0192833898;0
263325;0060512822;0
250300;0375401466;0
252695;0446608262;0
252873;0590251589;8
249791;0452266548;0
250764;0449211991;0
275318;0812507436;0
271284;0380547341;0
265936;0671019805;0
274808;0451175123;0
264613;015670160x;0
268657;0448089289;0
242640;014044131X;0
246617;0743220633;7
253515;0875421180;0
244517;0316769487;8
268030;043935806X;0
271284;0684815427;0
243213;2070377229;9
244761;0060973927;7
259378;0679751521;9
246655;0451194063;0
265313;0345324498;0
246776;1853260622;0
257327;0878422153;7
268584;1559029838;9
241980;0452284694;9
242309;0380773155;7
266865;0140187863;0
268330;0375806873;0
251422;0373058179;0
259542;0380707063;8
251422;0373250185;0
259114;1567310842;0
260183;0743417607;0
265115;0515132268;0
269890;0345303091;0
271417;0590440500;0
247429;0892832754;10
249111;0671017063;0
245963;0671038184;0
251394;0812548094;0
265777;0061057363;5
250962;0920303986;0
275240;1400030927;8
263877;0613335864;0
258011;1900924358;6
244171;0553801376;0
252848;0812513754;0
257028;1841721506;9
274308;0373707142;0
273535;0385507593;7
267282;0671691406;7
262399;0446360945;0
244349;1551664348;0
257204;0345368932;10
269727;0375759999;0
244993;0312195516;0
257204;031090563X;10
242143;0380717018;0
268330;067152609X;0
245963;0517035804;0
266865;0679723110;6
276412;014018533X;0
259380;0373244487;0
259118;017443460X;8
256983;1400060303;6
248204;0312851839;5
258329;0451184963;0
262311;0671726684;6
247664;0553255398;5
270989;0060083255;7
266840;0553566067;7
272225;0743455967;6
245963;034538184X;0
246655;0307104273;0
265889;0515114499;0
242299;0600603431;0
242964;0312195516;10
251069;0590884921;3
248718;0553801309;0
256402;0399141464;0
264657;0140276904;0
264152;0486275426;0
242499;030710172X;0
269566;1568991290;0
275970;0345451260;0
267920;0060928336;10
273197;0743233468;5
256110;042512892X;0
276680;0140231730;0
263163;044098761X;0
268315;0440217032;7
242118;0679765433;7
268932;044661064X;0
264355;0060935464;5
241607;344272659X;0
269728;0812520580;0
255078;0345368754;0
261998;0312954468;10
249111;0061091847;0
257204;0312861044;0
248718;1551664704;0
245445;0553274295;8
251613;0684859041;0
251422;157441139X;0
265313;0451519744;0
267502;0786880120;0
254036;0553566229;4
274308;0552104558;0
247429;0898702631;10
270713;0671797476;0
267635;0449001962;8
245645;0373707665;0
269566;042510107X;0
245827;0590944649;0
256369;0380726815;8
256264;0385029101;0
251518;0515125490;6
242898;0671640127;0
265313;0451179188;0
275970;055321277X;7
258185;0553244760;0
276231;0451409930;1
254405;0446679364;0
274866;3442442508;0
260502;1562926489;10
243094;0345337662;9
250645;037321720X;0
262399;0671003364;0
271538;1888996366;0
271120;0671543180;7
261187;014200362X;8
248221;0871401738;0
251164;0312313195;7
272273;0441009530;10
243449;0440109930;8
242824;082176912X;0
251050;1573754226;6
271586;0553575104;0
254502;0140274146;7
262399;0486284999;0
271195;0590568752;0
243075;0590435663;5
270737;0061043370;0
242409;0140621326;5
246156;0425176304;0
245963;0345274237;0
245827;0141000198;0
253859;8401242304;5
273993;0590453688;0
256264;0679439889;6
256402;0553578995;6
249723;0345422317;0
250002;0140620427;0
241666;0380711524;8
262186;8821162028;0
274061;0380759500;8
267033;0515118656;5
255218;0671035959;0
273344;067084487X;10
258185;0312979568;9
258152;0345335082;0
271948;0061059013;8
248805;0671832174;0
259378;0786011041;6
276281;0373122624;0
256407;0446359750;0
245371;0140079300;0
266358;0385509510;5
269157;0863161006;5
256167;1576737357;0
270754;0553229680;0
254465;0312140940;0
243471;0451205146;0
263393;0143017292;0
265083;0609803115;0
259584;0811808424;5
262998;0385335482;6
266866;0140084517;0
249628;0380730847;0
268330;1566400201;0
241980;0964596040;0
244286;0156027321;9
257028;0553278029;0
247010;0764222112;9
270897;0440180295;8
248413;0385314256;0
257198;0886771625;0
249480;0590568892;0
258152;0812511069;0
259629;0451155955;0
263622;0451456521;0
268171;0373262981;0
264637;0505522837;0
268622;0380018179;0
255078;0671600419;3
253872;0446522570;0
245371;0879517751;0
269566;0373835736;0
254899;0394700864;9
247752;0842329218;0
268665;1551666863;10
271284;0451403223;0
270820;0451124340;0
240567;0486406512;0
245645;0679804021;0
240710;0060987529;0
259125;0345425707;6
253553;0385316348;5
269439;1575663562;8
260405;0345387651;0
254899;0061003735;0
270554;074322535X;0
267984;0380898179;6
271195;0971880107;0
251394;068484267X;8
265474;0860681297;4
255289;0142001740;8
271381;3423123281;10
266283;0440122090;0
250366;0201741725;0
261611;1556110758;2
251844;0060591706;6
248718;0719541395;0
264317;0552998001;8
248531;0446672211;0
251422;014004826X;0
240403;006008264X;0
274301;0491031521;0
247429;0449203794;0
269566;0425154092;0
242824;0373791062;0
260118;0881848441;6
250709;0679888284;5
265595;0440220572;0
249480;0671799312;0
252071;0804115079;0
262070;844507119X;0
251394;0688066143;0
270713;0375709118;8
271284;0671661892;0
259829;0806512156;0
245827;0140185003;0
275970;0375502726;0
267837;0345356667;0
256844;0380807939;0
259186;0709164645;0
246247;0380795280;0
240191;0060130199;0
274308;1557730342;0
267409;0385722206;0
265313;0446360589;0
274308;8478884459;9
268110;006018485X;0
274308;1885840004;0
267700;0425120279;7
247055;044020884X;0
246678;0747546215;0
249628;0816710503;0
266866;0451203895;0
266355;0812550706;7
260183;0829806962;0
258938;0440211727;0
243077;0687013844;0
243768;349912971X;0
265202;0696000628;0
249989;0871238705;0
259901;039528824X;10
246311;0066214122;0
247447;0671747150;0
274061;1853262404;0
269835;006016848X;0
263238;0029316200;0
247979;0385498802;8
249894;0465081991;6
274308;0609608738;0
256843;0312983867;10
252567;0679723161;6
269140;0399149309;0
261611;0688077080;0
260316;1588981347;7
263460;0373825072;0
269719;0671024612;0
259829;1575661853;6
248477;1576737721;0
265313;0440218535;0
255399;842972222X;8
259249;0789436248;0
251236;0393307492;0
259102;0061000035;0
248009;0590568787;7
244736;0385499833;0
242639;0596001088;10
264684;0515133973;7
270156;0786867647;0
242445;0812580133;0
268330;0671704664;0
265313;0061020540;0
265403;0671456857;0
243206;1852791578;0
248221;0062725017;10
266840;0553213067;7
241198;3453063554;5
276463;0156927942;7
265115;0316089699;0
251394;0415933560;0
242546;0804114986;0
263186;0060977493;5
252848;0670853933;0
267249;0449907481;0
269566;014050446X;7
254443;014017737X;0
252695;0345344464;9
264828;2253140503;7
259629;0449003191;0
255138;0671731823;5
258676;3548245897;5
262014;0871311437;0
253852;2264027312;0
244685;0821769359;9
253556;1565075676;0
274808;0689835906;8
242118;1573241660;0
241247;0947062688;5
251422;0373089554;0
273666;0525945245;8
256398;0821738615;0
254443;044651747X;0
251140;0030073227;0
241614;1567187196;0
249862;0471675857;0
272445;0446522740;7
241548;0345338715;0
264655;0393319296;8
240401;1560448776;0
247166;0062502727;6
266827;0135774780;7
261214;3257061269;10
252111;0452275180;8
241367;0140289690;0
249140;0385505833;7
259626;0140189416;4
241198;3442447178;0
274061;0345350804;10
267249;0886776686;0
259028;0380814021;0
254465;0671014196;0
242642;0553579606;7
240235;0684196387;0
254648;2080703544;0
269719;0786907088;0
264082;0373706189;5
242398;0811722538;10
267033;0670880728;0
251844;0805060200;7
242248;0842365826;0
261998;0312872488;9
254129;0786866020;5
242824;1551669021;0
265889;0451402065;0
240280;0689839960;0
274308;044120547X;0
266842;0451209486;9
241648;0345427637;8
251613;0394851765;0
246395;0385335520;8
250381;0446610038;0
274004;0571165303;9
248718;038071082X;10
267326;0062506412;0
260897;043935806X;9
266476;1561794708;0
243891;0425155439;0
253556;0884195651;10
256167;0671639668;0
258270;0345356365;9
266753;0843949651;7
274393;0812521358;10
258139;0373259565;10
268932;0307118991;0
266143;0743467523;0
255489;0425138984;0
271705;0842329129;0
271245;0515132624;0
